Author,No. Papers,Notes,OA_Profile,OA_ID,ORCID,Display_name,Display_name_alternatives,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,ID-1970,ID-1971,ID-1975,ID-1978,ID-1982,affiliation-1970,affiliation-1971,affiliation-1975,affiliation-1978,affiliation-1982,unique_affiliation_count,all_china,some_china,some_usa,all_usa,all_countries,affiliation_display_name_1982,affiliation_id_1982,affiliation_country_1982,affiliation_display_name_1978,affiliation_id_1978,affiliation_country_1978,affiliation_display_name_1975,affiliation_id_1975,affiliation_country_1975,affiliation_display_name_1971,affiliation_id_1971,affiliation_country_1971,affiliation_display_name_1970,affiliation_id_1970,affiliation_country_1970,affiliation_data,unique_country_count,Most Recent Affiliation Year,Most Recent Affiliation,Most Recent Affiliation Country,affiliation_id_1984,affiliation_country_1984,affiliation_display_name_1984,affiliation_id_1985,affiliation_country_1985,affiliation_display_name_1985,affiliation_id_1986,affiliation_country_1986,affiliation_display_name_1986,affiliation_id_1987,affiliation_country_1987,affiliation_display_name_1987,affiliation_id_1988,affiliation_country_1988,affiliation_display_name_1988,affiliation_id_1989,affiliation_country_1989,affiliation_display_name_1989,affiliation_id_1990,affiliation_country_1990,affiliation_display_name_1990,affiliation_id_1991,affiliation_country_1991,affiliation_display_name_1991,affiliation_id_1992,affiliation_country_1992,affiliation_display_name_1992,affiliation_id_1993,affiliation_country_1993,affiliation_display_name_1993,affiliation_id_1994,affiliation_country_1994,affiliation_display_name_1994,affiliation_id_1995,affiliation_country_1995,affiliation_display_name_1995,affiliation_id_1996,affiliation_country_1996,affiliation_display_name_1996,affiliation_id_1997,affiliation_country_1997,affiliation_display_name_1997,affiliation_id_1998,affiliation_country_1998,affiliation_display_name_1998,affiliation_id_1999,affiliation_country_1999,affiliation_display_name_1999,affiliation_id_2000,affiliation_country_2000,affiliation_display_name_2000,affiliation_id_2001,affiliation_country_2001,affiliation_display_name_2001,affiliation_id_2002,affiliation_country_2002,affiliation_display_name_2002,affiliation_id_2003,affiliation_country_2003,affiliation_display_name_2003,affiliation_id_2004,affiliation_country_2004,affiliation_display_name_2004,affiliation_id_2005,affiliation_country_2005,affiliation_display_name_2005,affiliation_id_2006,affiliation_country_2006,affiliation_display_name_2006,affiliation_id_2007,affiliation_country_2007,affiliation_display_name_2007,affiliation_id_2008,affiliation_country_2008,affiliation_display_name_2008,affiliation_id_2009,affiliation_country_2009,affiliation_display_name_2009,affiliation_id_2010,affiliation_country_2010,affiliation_display_name_2010,affiliation_id_2011,affiliation_country_2011,affiliation_display_name_2011,affiliation_id_2012,affiliation_country_2012,affiliation_display_name_2012,affiliation_id_2013,affiliation_country_2013,affiliation_display_name_2013,affiliation_id_2014,affiliation_country_2014,affiliation_display_name_2014,affiliation_id_2015,affiliation_country_2015,affiliation_display_name_2015,affiliation_id_2016,affiliation_country_2016,affiliation_display_name_2016,affiliation_id_2017,affiliation_country_2017,affiliation_display_name_2017,affiliation_id_2018,affiliation_country_2018,affiliation_display_name_2018,affiliation_id_2019,affiliation_country_2019,affiliation_display_name_2019,affiliation_id_2020,affiliation_country_2020,affiliation_display_name_2020,affiliation_id_2021,affiliation_country_2021,affiliation_display_name_2021,affiliation_id_2022,affiliation_country_2022,affiliation_display_name_2022,affiliation_id_2023,affiliation_country_2023,affiliation_display_name_2023,affiliation_id_2024,affiliation_country_2024,affiliation_display_name_2024,affiliation_id_2025,affiliation_country_2025,affiliation_display_name_2025,affiliation_id_2026,affiliation_country_2026,affiliation_display_name_2026
Yujie Chen,1,,https://openalex.org/A5124876348,A5124876348,,Yujie Chen,"Chen, Yujie, Yujie Chen",6,0,0.0,0,0,,,,,,,,,,,1,False,False,False,False,Malaysia,,,,,,,,,,,,,,,,True,1,2026,Northern University of Malaysia,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I94625822,Malaysia,Northern University of Malaysia
Yulun Du,5,,https://openalex.org/A5012998749,A5012998749,,Yulun Du,"Bao, Yiping, Du, Yulun, Yulun Du",28,178,1.1875,6,6,,,,,,,,,,,3,False,True,True,False,"China, United States",,,,,,,,,,,,,,,,True,2,2025,Chengdu University of Technology,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I74973139,United States,Carnegie Mellon University,https://openalex.org/I74973139,United States,Carnegie Mellon University,,,,,,,,,,,,,https://openalex.org/I78577930,United States,Columbia University,https://openalex.org/I31595395,China,Chengdu University of Technology,https://openalex.org/I31595395,China,Chengdu University of Technology,,,
Yunpeng Tai,2,,https://openalex.org/A5101177502,A5101177502,,Yunpeng Tai,"Tai, Yunpeng, Yunpeng Tai",9,22,0.8,3,1,,,,,,,,,,,2,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,First Affiliated Hospital of Wenzhou Medical University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I2801769982,China,First Affiliated Hospital of Wenzhou Medical University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I125839683,China,Beijing Institute of Technology,,,,,,,https://openalex.org/I2801769982,China,First Affiliated Hospital of Wenzhou Medical University,,,
Yushun Zhang,1,,https://openalex.org/A5124915312,A5124915312,,Yushun Zhang,"Yushun Zhang, Zhang, Yushun",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yutao Zhang,2,,https://openalex.org/A5124951722,A5124951722,,Yutao Zhang,"Yutao Zhang, Zhang, Yutao",2,0,0.0,0,0,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2026,Shaanxi University of Science and Technology,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I51622183,China,Shaanxi University of Science and Technology
Yutian Chen,3,,https://openalex.org/A5124953396,A5124953396,,Yutian Chen,"Chen, Yutian, Yutian Chen",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yutong Zhang,2,,https://openalex.org/A5124953376,A5124953376,,Yutong Zhang,"Yutong Zhang, Zhang, Yutong",2,0,0.0,0,0,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2026,Guangzhou University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I37987034,China,Guangzhou University
Yuxiao Li,1,,https://openalex.org/A5124886316,A5124886316,,Yuxiao Li,"Li, Yuxiao, Yuxiao Li",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuxin Dong,1,,https://openalex.org/A5124915271,A5124915271,,Yuxin Dong,"Dong, Yuxin, Yuxin Dong",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuxin Wu,4,,https://openalex.org/A5014209482,A5014209482,https://orcid.org/0000-0002-6953-0179,Yuxin Wu,"Du, Yulun, Philip Stauffer, Rui Zhang, Tianming (Tim) Zhang, Tianming Zhang, Wielandt, Stijn, Wu, Yu-Xin, Wu, Yuxin, Y. -S. Wu, Y. Wu",347,4497,2.8421052631578947,35,87,,,,,,,,,,,14,False,True,True,False,"Belarus, China, Denmark, Hong Kong, United States",,,,,,,,,,,,,,,,True,5,2026,China Agricultural University,China,,,,,,,,,,,,,,,,,,,https://openalex.org/I4391768265,United States,NASA Earth Science,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I148283060,United States,Lawrence Berkeley National Laboratory,,,,,,,,,,,,,,,,,,,https://openalex.org/I102322142,United States,"Rutgers, The State University of New Jersey",https://openalex.org/I148283060,United States,Lawrence Berkeley National Laboratory,https://openalex.org/I102322142,United States,"Rutgers, The State University of New Jersey",https://openalex.org/I119454577,China,Nanjing Agricultural University,https://openalex.org/I148283060,United States,Lawrence Berkeley National Laboratory,https://openalex.org/I24943067,China,Fudan University,https://openalex.org/I148283060,United States,Lawrence Berkeley National Laboratory,https://openalex.org/I148283060,United States,Lawrence Berkeley National Laboratory,https://openalex.org/I4391768265,United States,NASA Earth Science,https://openalex.org/I148283060,United States,Lawrence Berkeley National Laboratory,https://openalex.org/I4210115385,Belarus,Powder Metallurgy Institute,https://openalex.org/I4391768205,China,State Key Laboratory of Powder Metallurgy,https://openalex.org/I200769079,Hong Kong,Hong Kong University of Science and Technology,https://openalex.org/I66867065,China,East China Normal University,https://openalex.org/I200769079,Hong Kong,Hong Kong University of Science and Technology,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I889458895,Hong Kong,University of Hong Kong,https://openalex.org/I9842412,China,Nanjing University of Aeronautics and Astronautics,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I9842412,China,Nanjing University of Aeronautics and Astronautics,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I52158045,China,China Agricultural University
Yuxuan Zhu,1,,https://openalex.org/A5124878246,A5124878246,,Yuxuan Zhu,"Yuxuan Zhu, Zhu, Yuxuan",4,0,0.0,0,0,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,Institute of High Energy Physics,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210137180,China,Institute of High Energy Physics,,,
Yuyao Ge,2,,https://openalex.org/A5101263698,A5101263698,,Yuyao Ge,"Ge, Yuyao, Yuyao Ge",19,16,0.7058823529411765,2,0,,,,,,,,,,,2,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2024,University of Chinese Academy of Sciences,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I1456306,China,North China University of Technology,https://openalex.org/I4210165038,China,University of Chinese Academy of Sciences,,,,,,
Yuzhi Wang,5,,https://openalex.org/A5100669047,A5100669047,https://orcid.org/0000-0002-9803-326X,Yuzhi Wang,"Wu, Yuxin, Yu-Zhi Wang, Yu-zhi Wang, Yuzhi Wang, Yu‐zhi Wang",22,493,3.3333333333333335,10,11,,,,,,,,,,,7,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,Shenzhen Pingle Orthopedic Hospital,China,,,,,,,,,,,,,,,,,,,https://openalex.org/I2802541053,China,Academy of Military Medical Sciences,,,,,,,https://openalex.org/I4210113914,China,Beijing Institute of Neurosurgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I76569877,China,Southeast University,https://openalex.org/I4210160222,China,Liaocheng People's Hospital,,,,,,,,,,https://openalex.org/I55712492,China,Zhejiang University of Technology,https://openalex.org/I55712492,China,Zhejiang University of Technology,https://openalex.org/I55712492,China,Zhejiang University of Technology,,,,https://openalex.org/I4210093460,China,Sixth Affiliated Hospital of Sun Yat-sen University,,,,https://openalex.org/I4210160314,China,Shenzhen Pingle Orthopedic Hospital,,,
Yuzi Yan,2,,https://openalex.org/A5010122282,A5010122282,https://orcid.org/0000-0002-3117-3305,Yuzi Yan,"Yan, Yuzi, Yuzi Yan",17,135,0.2,6,4,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2024,Tsinghua University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I99065089,China,Tsinghua University,,,,,,
Z B Wang,1,,https://openalex.org/A5109472892,A5109472892,,Z B Wang,"Z B Wang, Zhaoji Wang, Zhou, Zaida",6,12,4.0,2,1,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2024,Peking University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I20231570,China,Peking University,,,,https://openalex.org/I20231570,China,Peking University,,,,https://openalex.org/I20231570,China,Peking University,,,,,,
Z. B. Liu,1,,https://openalex.org/A5031718334,A5031718334,,Z. B. Liu,"Liu, Zhengzhong, Z. B. Liu",3,9,0.0,2,0,,,,,,,,,,,2,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2010,Dalian University of Technology,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I881766915,China,Nanjing University,,,,,,,,,,,,,,,,https://openalex.org/I27357992,China,Dalian University of Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaida Zhou,4,,https://openalex.org/A5113154912,A5113154912,,Zaida Zhou,"Wang, Yuzhi, Zaida Zhou, Zhou, Zaida",4,38,9.5,2,2,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zelai Xu,1,,https://openalex.org/A5062497242,A5062497242,,Zelai Xu,"Xu, Zelai, Zelai Xu",31,146,0.5833333333333334,6,3,,,,,,,,,,,5,False,True,False,False,"China, France, Norway",,,,,,,,,,,,,,,,True,3,2026,Tsinghua University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4387153954,France,Centre d'Études et de Recherches sur le Développement International,https://openalex.org/I4387153954,France,Centre d'Études et de Recherches sur le Développement International,https://openalex.org/I4387153954,France,Centre d'Études et de Recherches sur le Développement International,https://openalex.org/I4210107834,Norway,Development Fund,,,,,,,,,,,,,https://openalex.org/I198244214,France,Université Clermont Auvergne,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I98301712,China,Baidu (China),https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I99065089,China,Tsinghua University,,,,https://openalex.org/I99065089,China,Tsinghua University
Zeyu Feng,1,,https://openalex.org/A5101380885,A5101380885,,Zeyu Feng,"Feng, Zeyu, Zeyu Feng",4,9,2.25,1,0,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2024,Nanjing University of Chinese Medicine,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I131434179,China,Nanjing University of Chinese Medicine,,,,,,
Zeyu Qin,2,,https://openalex.org/A5124890764,A5124890764,,Zeyu Qin,"Qin, Zeyu, Zeyu Qin",3,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeyu Shang,2,,https://openalex.org/A5124902822,A5124902822,,Zeyu Shang,"Shang, Zeyu, Zeyu Shang",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhao Xu,1,,https://openalex.org/A5068791753,A5068791753,https://orcid.org/0000-0003-4480-7394,Zhao Xu,"Huang, Zihao, Wang, M-H, Xu Zhao, Xu, Z, Xu, Zhao, Xu, Zhuoning, Xu, Ziyao, Z Xu, Z. Xu, Z. Xu *",483,14654,4.877358490566038,59,216,,,,,,,,,,,16,False,True,False,False,"Australia, China, Denmark, Germany, Hong Kong, India, Pakistan",,,,,,,,,,,,,,,,True,7,2025,Bidar Organization for Medicinal and Aromatic plants,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I2801240477,Pakistan,Military Hospital,,,,https://openalex.org/I8204097,Germany,Ludwig-Maximilians-Universität München,https://openalex.org/I165143802,Australia,University of Queensland,https://openalex.org/I76130692,China,Zhejiang University,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I96673099,Denmark,Technical University of Denmark,https://openalex.org/I905225518,China,Shanghai University of International Business and Economics,https://openalex.org/I91712215,Germany,Saarland University,https://openalex.org/I78757542,Australia,University of Newcastle Australia,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I56934997,China,Changsha University of Science and Technology,https://openalex.org/I14243506,Hong Kong,Hong Kong Polytechnic University,https://openalex.org/I56934997,China,Changsha University of Science and Technology,https://openalex.org/I56934997,China,Changsha University of Science and Technology,https://openalex.org/I74525822,China,Hubei University of Technology,https://openalex.org/I87445476,China,Xi'an Jiaotong University,https://openalex.org/I4210130009,China,Shenzhen Institute of Building Research (China),https://openalex.org/I74872605,China,China Southern Power Grid (China),https://openalex.org/I4210148632,India,Bidar Organization for Medicinal and Aromatic plants,,,
Zhaochen Su,1,,https://openalex.org/A5124953004,A5124953004,,Zhaochen Su,"Su, Zhaochen, Zhaochen Su",6,0,0.0,0,0,,,,,,,,,,,1,False,False,True,True,United States,,,,,,,,,,,,,,,,True,1,2026,May Institute,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210096018,United States,May Institute
Zhaoji Wang,2,,https://openalex.org/A5124900757,A5124900757,,Zhaoji Wang,"Wang, Zhaoji, Zhaoji Wang",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhaowei Li,4,,https://openalex.org/A5108055321,A5108055321,https://orcid.org/0000-0001-8890-1505,Zhaowei Li,"Wang, Zhaoji, Zhaowei Li",12,327,2.75,5,5,,,,,,,,,,,5,False,True,True,False,"China, United States",,,,,,,,,,,,,,,,True,2,2025,NARI Group (China),China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I1335486098,United States,Electric Power Research Institute,,,,,,,,,,,,,https://openalex.org/I31683504,China,Beijing Forestry University,,,,,,,https://openalex.org/I82880672,China,Beihang University,https://openalex.org/I82880672,China,Beihang University,https://openalex.org/I25757504,China,China University of Mining and Technology,https://openalex.org/I4210118629,China,NARI Group (China),,,,https://openalex.org/I4210118629,China,NARI Group (China),,,
Zhaowei Wang,1,,https://openalex.org/A5124927813,A5124927813,,Zhaowei Wang,"Wang, Zhaowei, Zhaowei Wang",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhe Huang,1,,https://openalex.org/A5103240679,A5103240679,https://orcid.org/0000-0002-2378-7550,Zhe Huang,"Huang, Zhe, Huang, Zihao, Z. Huang, Z. R. HUANG, Z.R. Huang, ZHE HUANG, Zhe Huang, Zhe Rui Huang, Zhiyu Huang, Zhuang Huang",74,972,1.0555555555555556,15,19,,,,,,,,,,,12,False,True,True,False,"China, United States",,,,,,,,,,,,,,,,True,2,2026,Zhejiang University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I130541836,China,Beijing Institute of Petrochemical Technology,,,,https://openalex.org/I184983240,China,Northeast Normal University,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I184983240,China,Northeast Normal University,,,,,,,https://openalex.org/I72951846,United States,Washington State University,https://openalex.org/I72951846,United States,Washington State University,https://openalex.org/I72951846,United States,Washington State University,,,,https://openalex.org/I72951846,United States,Washington State University,https://openalex.org/I72951846,United States,Washington State University,https://openalex.org/I72951846,United States,Washington State University,https://openalex.org/I20089843,United States,Princeton University,https://openalex.org/I113940042,China,Shanghai University,https://openalex.org/I134687103,China,Nanjing Tech University,https://openalex.org/I132369690,China,Tianjin University of Science and Technology,https://openalex.org/I75900474,China,Hubei University,https://openalex.org/I76130692,China,Zhejiang University,https://openalex.org/I75900474,China,Hubei University,https://openalex.org/I4210147322,China,Shanghai Institute of Microsystem and Information Technology,https://openalex.org/I9224756,China,Northeastern University,https://openalex.org/I25757504,China,China University of Mining and Technology,https://openalex.org/I76130692,China,Zhejiang University
Zhejun Jiang,4,,https://openalex.org/A5012056827,A5012056827,https://orcid.org/0009-0000-0891-7380,Zhejun Jiang,"Jiang, Zhejun, Zhejun Jiang",20,143,1.5,4,2,,,,,,,,,,,2,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,East China Normal University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I135237710,China,Zhejiang Normal University,,,,,,,https://openalex.org/I66867065,China,East China Normal University,https://openalex.org/I66867065,China,East China Normal University,https://openalex.org/I66867065,China,East China Normal University,https://openalex.org/I66867065,China,East China Normal University,,,
Zheming Li,2,,https://openalex.org/A5101473921,A5101473921,https://orcid.org/0000-0002-6640-9947,Zheming Li,"Li, Zheming, Zheming Li",16,263,0.6666666666666666,7,5,,,,,,,,,,,4,False,True,False,False,"China, Germany",,,,,,,,,,,,,,,,True,2,2024,Maschinenfabrik Reinhausen (Germany),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210110024,China,Institute of Applied Ecology,https://openalex.org/I4210113495,China,Children's Hospital of Zhejiang University,,,,https://openalex.org/I4210113495,China,Children's Hospital of Zhejiang University,https://openalex.org/I4210113495,China,Children's Hospital of Zhejiang University,https://openalex.org/I76130692,China,Zhejiang University,https://openalex.org/I4210113495,China,Children's Hospital of Zhejiang University,https://openalex.org/I4210107833,Germany,Maschinenfabrik Reinhausen (Germany),,,,,,
Zhen Yang,2,,https://openalex.org/A5124899659,A5124899659,,Zhen Yang,"Yang, Zhen, Zhen Yang",8,0,0.0,0,0,,,,,,,,,,,1,False,False,False,False,Germany,,,,,,,,,,,,,,,,True,1,2026,Institute for Advanced Study,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210137766,Germany,Institute for Advanced Study
